geocode,valor,data
2903706,6,31/12/2000
2903904,5,31/12/2000
2904308,121,31/12/2000
2904506,72,31/12/2000
2904605,352,31/12/2000
2904605,3,31/12/2000
2904704,19,31/12/2000
2905008,1,31/12/2000
2905107,2,31/12/2000
2905305,1,31/12/2000
2905701,134,31/12/2000
2905800,3,31/12/2000
2905909,19,31/12/2000
2906303,1,31/12/2000
2906402,3,31/12/2000
2906501,24,31/12/2000
2906600,172,31/12/2000
2906709,7,31/12/2000
2906857,41,31/12/2000
2906873,56,31/12/2000
2907103,34,31/12/2000
2907202,1,31/12/2000
2907509,3,31/12/2000
2907707,1,31/12/2000
2907806,390,31/12/2000
2907905,74,31/12/2000
2908002,32,31/12/2000
2908200,23,31/12/2000
2908309,32,31/12/2000
2908408,3,31/12/2000
2908507,1,31/12/2000
2908705,5,31/12/2000
2908804,43,31/12/2000
2908903,5,31/12/2000
2909208,227,31/12/2000
2909505,4,31/12/2000
2909901,129,31/12/2000
2910008,2,31/12/2000
2910057,9,31/12/2000
2910107,19,31/12/2000
2910503,3,31/12/2000
2910701,8,31/12/2000
2910727,10,31/12/2000
2910750,396,31/12/2000
2910800,248,31/12/2000
2910859,2,31/12/2000
2910909,1,31/12/2000
2911006,8,31/12/2000
2911204,1,31/12/2000
2911402,5,31/12/2000
2911659,15,31/12/2000
2911709,65,31/12/2000
2911857,52,31/12/2000
2911907,1,31/12/2000
2912004,17,31/12/2000
2912103,6,31/12/2000
2912301,4,31/12/2000
2912608,1,31/12/2000
2912707,17,31/12/2000
2912905,6,31/12/2000
2913002,2,31/12/2000
2913200,158,31/12/2000
2913309,2,31/12/2000
2913457,2,31/12/2000
2913507,1,31/12/2000
2913606,85,31/12/2000
2913903,59,31/12/2000
2914000,10,31/12/2000
2914208,1,31/12/2000
2914406,7,31/12/2000
2914505,1,31/12/2000
2914703,23,31/12/2000
2914802,1279,31/12/2000
2914901,17,31/12/2000
2915106,7,31/12/2000
2915502,103,31/12/2000
2915601,1,31/12/2000
2915700,14,31/12/2000
2916203,34,31/12/2000
2916401,3,31/12/2000
2916500,7,31/12/2000
