geocode,valor,data
1100924,1,31/12/2008
1101484,2,31/12/2008
1101500,1,31/12/2008
1200401,2,31/12/2008
1504422,1,31/12/2008
1505064,2,31/12/2008
1505536,6,31/12/2008
1506500,1,31/12/2008
1508159,2,31/12/2008
1600303,1,31/12/2008
1721000,2,31/12/2008
2103109,1,31/12/2008
2104677,2,31/12/2008
2106201,1,31/12/2008
2107704,7,31/12/2008
2108058,17,31/12/2008
2208007,2,31/12/2008
2300903,1,31/12/2008
2302107,32,31/12/2008
2304400,1,31/12/2008
2305407,1,31/12/2008
2307502,1,31/12/2008
2307650,6,31/12/2008
2307809,1,31/12/2008
2307908,12,31/12/2008
2309102,3,31/12/2008
2309805,23,31/12/2008
2312304,8,31/12/2008
2407104,1,31/12/2008
2407807,2,31/12/2008
2408102,64,31/12/2008
2408201,2,31/12/2008
2409803,3,31/12/2008
2412005,2,31/12/2008
2500304,2,31/12/2008
2500403,2,31/12/2008
2500809,1,31/12/2008
2501104,2,31/12/2008
2501401,1,31/12/2008
2501500,1,31/12/2008
2501807,2,31/12/2008
2501906,1,31/12/2008
2503209,6,31/12/2008
2504033,1,31/12/2008
2505279,1,31/12/2008
2506103,3,31/12/2008
2506301,1,31/12/2008
2506400,1,31/12/2008
2506905,50,31/12/2008
2507507,4,31/12/2008
2511202,26,31/12/2008
2511509,1,31/12/2008
2511707,2,31/12/2008
2512507,1,31/12/2008
2512762,1,31/12/2008
2513703,4,31/12/2008
2517001,4,31/12/2008
2600054,8,31/12/2008
2600302,2,31/12/2008
2600401,42,31/12/2008
2600807,7,31/12/2008
2600906,43,31/12/2008
2601003,2,31/12/2008
2601300,32,31/12/2008
2601409,57,31/12/2008
2601508,34,31/12/2008
2602100,2,31/12/2008
2602209,13,31/12/2008
2602308,12,31/12/2008
2602704,12,31/12/2008
2603454,4,31/12/2008
2603603,13,31/12/2008
2604007,48,31/12/2008
2604106,10,31/12/2008
2604205,47,31/12/2008
2604403,6,31/12/2008
2604601,1,31/12/2008
2604700,4,31/12/2008
2604809,117,31/12/2008
2604908,1,31/12/2008
2605004,22,31/12/2008
2605202,289,31/12/2008
2605400,1,31/12/2008
2605509,34,31/12/2008
2605806,1,31/12/2008
2606101,45,31/12/2008
2606200,3,31/12/2008
2606408,125,31/12/2008
2606507,14,31/12/2008
2606804,28,31/12/2008
2607208,1,31/12/2008
2607653,135,31/12/2008
2607802,138,31/12/2008
2607901,134,31/12/2008
2607950,32,31/12/2008
2608206,19,31/12/2008
2608453,11,31/12/2008
2608909,1,31/12/2008
2609006,29,31/12/2008
2609105,26,31/12/2008
2609204,2,31/12/2008
2609501,86,31/12/2008
2609600,5,31/12/2008
2609709,3,31/12/2008
2610004,231,31/12/2008
2610509,3,31/12/2008
2610608,45,31/12/2008
2610707,33,31/12/2008
2610806,1,31/12/2008
2611002,1,31/12/2008
2611309,31,31/12/2008
2611408,15,31/12/2008
2611507,16,31/12/2008
2611606,58,31/12/2008
2611804,3,31/12/2008
2612307,20,31/12/2008
2612505,6,31/12/2008
2612703,13,31/12/2008
2613206,68,31/12/2008
2613305,38,31/12/2008
2613404,16,31/12/2008
2613800,3,31/12/2008
2614501,1,31/12/2008
2614857,35,31/12/2008
2615102,1,31/12/2008
2615300,166,31/12/2008
2615409,2,31/12/2008
2615508,5,31/12/2008
2616407,193,31/12/2008
2700706,1,31/12/2008
2701506,4,31/12/2008
2702108,1,31/12/2008
2702306,1,31/12/2008
2702504,1,31/12/2008
2702553,3,31/12/2008
2702702,19,31/12/2008
2702900,22,31/12/2008
2704302,42,31/12/2008
2704708,1,31/12/2008
2705606,1,31/12/2008
2705903,1,31/12/2008
2706109,1,31/12/2008
2706901,4,31/12/2008
2707701,12,31/12/2008
2708105,1,31/12/2008
2800100,1,31/12/2008
2800209,8,31/12/2008
2801405,1,31/12/2008
2802007,4,31/12/2008
2802304,1,31/12/2008
2802601,1,31/12/2008
2802908,4,31/12/2008
2803104,1,31/12/2008
2803708,2,31/12/2008
2804102,23,31/12/2008
2804458,1,31/12/2008
2804508,2,31/12/2008
2805307,3,31/12/2008
2805505,5,31/12/2008
2807501,22,31/12/2008
2900306,37,31/12/2008
2900355,4,31/12/2008
2900405,9,31/12/2008
2900900,1,31/12/2008
2901155,2,31/12/2008
2901353,1,31/12/2008
2901908,20,31/12/2008
2902054,29,31/12/2008
2902252,3,31/12/2008
2903003,15,31/12/2008
2903102,179,31/12/2008
2903201,16,31/12/2008
2903276,1,31/12/2008
2903300,8,31/12/2008
2903409,68,31/12/2008
2903607,1,31/12/2008
2904001,1,31/12/2008
2904704,3,31/12/2008
2905305,1,31/12/2008
2905602,62,31/12/2008
2906204,4,31/12/2008
2906907,2,31/12/2008
2907004,11,31/12/2008
2907905,1,31/12/2008
2908002,45,31/12/2008
2908408,1,31/12/2008
2908804,3,31/12/2008
2909208,3,31/12/2008
2909307,3,31/12/2008
2910107,1,31/12/2008
2910404,26,31/12/2008
2910503,189,31/12/2008
2910750,1,31/12/2008
2910859,2,31/12/2008
2910909,4,31/12/2008
2911006,3,31/12/2008
2911204,109,31/12/2008
2911253,1,31/12/2008
2911501,6,31/12/2008
2911709,4,31/12/2008
2911808,21,31/12/2008
2911857,1,31/12/2008
2912103,8,31/12/2008
2912301,1,31/12/2008
2912707,3,31/12/2008
2913457,1,31/12/2008
