geocode,valor,data
2613008,16,31/12/2001
2613107,3,31/12/2001
2613305,1,31/12/2001
2613503,1,31/12/2001
2613909,2,31/12/2001
2614105,2,31/12/2001
2614501,1,31/12/2001
2614857,1,31/12/2001
2615201,10,31/12/2001
2615409,2,31/12/2001
2616001,2,31/12/2001
2700706,5,31/12/2001
2701001,1,31/12/2001
2701100,1,31/12/2001
2701209,1,31/12/2001
2701605,2,31/12/2001
2702009,4,31/12/2001
2702108,1,31/12/2001
2702355,15,31/12/2001
2702504,5,31/12/2001
2702553,1,31/12/2001
2703106,7,31/12/2001
2703304,1,31/12/2001
2704302,251,31/12/2001
2704401,4,31/12/2001
2704500,5,31/12/2001
2704708,2,31/12/2001
2705002,1,31/12/2001
2705101,1,31/12/2001
2705309,3,31/12/2001
2705507,1,31/12/2001
2705705,2,31/12/2001
2706000,2,31/12/2001
2706208,1,31/12/2001
2706307,6,31/12/2001
2706406,11,31/12/2001
2706604,1,31/12/2001
2706703,2,31/12/2001
2707107,1,31/12/2001
2707206,5,31/12/2001
2707503,1,31/12/2001
2708006,6,31/12/2001
2708303,1,31/12/2001
2708402,7,31/12/2001
2708600,1,31/12/2001
2709103,5,31/12/2001
2709400,1,31/12/2001
2800100,2,31/12/2001
2800209,2,31/12/2001
2800308,5,31/12/2001
2800506,23,31/12/2001
2800704,1,31/12/2001
2801009,1,31/12/2001
2801207,2,31/12/2001
2802106,9,31/12/2001
2802700,1,31/12/2001
2802809,1,31/12/2001
2802908,1,31/12/2001
2803203,2,31/12/2001
2803401,1,31/12/2001
2803500,5,31/12/2001
2804003,1,31/12/2001
2804409,6,31/12/2001
2804458,2,31/12/2001
2804607,1,31/12/2001
2804805,6,31/12/2001
2804904,5,31/12/2001
2805406,3,31/12/2001
2805703,2,31/12/2001
2805802,1,31/12/2001
2806701,4,31/12/2001
2807105,1,31/12/2001
2807402,5,31/12/2001
2807600,4,31/12/2001
2900405,1,31/12/2001
2900504,1,31/12/2001
2900702,8,31/12/2001
2901155,7,31/12/2001
2901304,1,31/12/2001
2901700,2,31/12/2001
2902005,2,31/12/2001
2902104,2,31/12/2001
2903003,1,31/12/2001
2903201,2,31/12/2001
2903235,5,31/12/2001
2903607,4,31/12/2001
2903805,1,31/12/2001
2903904,6,31/12/2001
2904100,6,31/12/2001
2904506,1,31/12/2001
2904605,38,31/12/2001
2905107,1,31/12/2001
2905156,1,31/12/2001
2905305,8,31/12/2001
2905701,33,31/12/2001
2906105,4,31/12/2001
2906204,2,31/12/2001
2906402,1,31/12/2001
2906501,1,31/12/2001
2906600,1,31/12/2001
2907103,1,31/12/2001
2907608,3,31/12/2001
2907905,6,31/12/2001
2908606,12,31/12/2001
2910057,1,31/12/2001
2910206,3,31/12/2001
2910404,1,31/12/2001
2910503,6,31/12/2001
2910701,1,31/12/2001
2910800,22,31/12/2001
2911303,2,31/12/2001
2911709,1,31/12/2001
2911907,2,31/12/2001
2912400,3,31/12/2001
2913002,1,31/12/2001
2913101,1,31/12/2001
2913200,1,31/12/2001
2913408,3,31/12/2001
2913507,2,31/12/2001
2913705,1,31/12/2001
2913804,11,31/12/2001
2914000,4,31/12/2001
2914406,3,31/12/2001
2914604,12,31/12/2001
2914703,2,31/12/2001
2915353,7,31/12/2001
2915908,1,31/12/2001
2917003,1,31/12/2001
2917201,2,31/12/2001
2917334,5,31/12/2001
2917409,1,31/12/2001
2917508,4,31/12/2001
2917607,1,31/12/2001
2918001,5,31/12/2001
2918357,1,31/12/2001
2918407,66,31/12/2001
2918605,2,31/12/2001
2918753,2,31/12/2001
2919157,1,31/12/2001
2919504,8,31/12/2001
2919801,8,31/12/2001
2920809,9,31/12/2001
2921203,2,31/12/2001
2921302,1,31/12/2001
2921401,1,31/12/2001
2921500,5,31/12/2001
2921708,4,31/12/2001
2921906,1,31/12/2001
2922102,1,31/12/2001
