geocode,valor,data
2307908,12,2008-12-31
2309102,3,2008-12-31
2309805,23,2008-12-31
2312304,8,2008-12-31
2407104,1,2008-12-31
2407807,2,2008-12-31
2408102,64,2008-12-31
2408201,2,2008-12-31
2409803,3,2008-12-31
2412005,2,2008-12-31
2500304,2,2008-12-31
2500403,2,2008-12-31
2500809,1,2008-12-31
2501104,2,2008-12-31
2501401,1,2008-12-31
2501500,1,2008-12-31
2501807,2,2008-12-31
2501906,1,2008-12-31
2503209,6,2008-12-31
2504033,1,2008-12-31
2505279,1,2008-12-31
2506103,3,2008-12-31
2506301,1,2008-12-31
2506400,1,2008-12-31
2506905,50,2008-12-31
2507507,4,2008-12-31
2511202,26,2008-12-31
2511509,1,2008-12-31
2511707,2,2008-12-31
2512507,1,2008-12-31
2512762,1,2008-12-31
2513703,4,2008-12-31
2517001,4,2008-12-31
2600054,8,2008-12-31
2600302,2,2008-12-31
2600401,42,2008-12-31
2600807,7,2008-12-31
2600906,43,2008-12-31
2601003,2,2008-12-31
2601300,32,2008-12-31
2601409,57,2008-12-31
2601508,34,2008-12-31
2602100,2,2008-12-31
2602209,13,2008-12-31
2602308,12,2008-12-31
2602704,12,2008-12-31
2603454,4,2008-12-31
2603603,13,2008-12-31
2604007,48,2008-12-31
2604106,10,2008-12-31
2604205,47,2008-12-31
2604403,6,2008-12-31
2604601,1,2008-12-31
2604700,4,2008-12-31
2604809,117,2008-12-31
2604908,1,2008-12-31
2605004,22,2008-12-31
2605202,289,2008-12-31
2605400,1,2008-12-31
2605509,34,2008-12-31
2605806,1,2008-12-31
2606101,45,2008-12-31
2606200,3,2008-12-31
2606408,125,2008-12-31
2606507,14,2008-12-31
2606804,28,2008-12-31
2607208,1,2008-12-31
2607653,135,2008-12-31
2607802,138,2008-12-31
2607901,134,2008-12-31
2607950,32,2008-12-31
2608206,19,2008-12-31
2608453,11,2008-12-31
2608909,1,2008-12-31
2609006,29,2008-12-31
2609105,26,2008-12-31
2609204,2,2008-12-31
2609501,86,2008-12-31
2609600,5,2008-12-31
2609709,3,2008-12-31
2610004,231,2008-12-31
2610509,3,2008-12-31
2610608,45,2008-12-31
2610707,33,2008-12-31
2610806,1,2008-12-31
2611002,1,2008-12-31
2611309,31,2008-12-31
2611408,15,2008-12-31
2611507,16,2008-12-31
2611606,58,2008-12-31
2611804,3,2008-12-31
2612307,20,2008-12-31
2612505,6,2008-12-31
2612703,13,2008-12-31
2613206,68,2008-12-31
2613305,38,2008-12-31
2613404,16,2008-12-31
2613800,3,2008-12-31
2614501,1,2008-12-31
2614857,35,2008-12-31
2615102,1,2008-12-31
2615300,166,2008-12-31
2615409,2,2008-12-31
2615508,5,2008-12-31
2616407,193,2008-12-31
2700706,1,2008-12-31
2701506,4,2008-12-31
2702108,1,2008-12-31
2702306,1,2008-12-31
2702504,1,2008-12-31
2702553,3,2008-12-31
2702702,19,2008-12-31
2702900,22,2008-12-31
2704302,42,2008-12-31
2704708,1,2008-12-31
2705606,1,2008-12-31
2705903,1,2008-12-31
2706109,1,2008-12-31
2706901,4,2008-12-31
2707701,12,2008-12-31
2708105,1,2008-12-31
2800100,1,2008-12-31
2800209,8,2008-12-31
2801405,1,2008-12-31
2802007,4,2008-12-31
2802304,1,2008-12-31
2802601,1,2008-12-31
2802908,4,2008-12-31
2803104,1,2008-12-31
2803708,2,2008-12-31
2804102,23,2008-12-31
