geocode,valor,data
2903300,16,2000-12-31
2903706,6,2000-12-31
2903904,5,2000-12-31
2904308,121,2000-12-31
2904506,72,2000-12-31
2904605,352,2000-12-31
2904605,3,2000-12-31
2904704,19,2000-12-31
2905008,1,2000-12-31
2905107,2,2000-12-31
2905305,1,2000-12-31
2905701,134,2000-12-31
2905800,3,2000-12-31
2905909,19,2000-12-31
2906303,1,2000-12-31
2906402,3,2000-12-31
2906501,24,2000-12-31
2906600,172,2000-12-31
2906709,7,2000-12-31
2906857,41,2000-12-31
2906873,56,2000-12-31
2907103,34,2000-12-31
2907202,1,2000-12-31
2907509,3,2000-12-31
2907707,1,2000-12-31
2907806,390,2000-12-31
2907905,74,2000-12-31
2908002,32,2000-12-31
2908200,23,2000-12-31
2908309,32,2000-12-31
2908408,3,2000-12-31
2908507,1,2000-12-31
2908705,5,2000-12-31
2908804,43,2000-12-31
2908903,5,2000-12-31
2909208,227,2000-12-31
2909505,4,2000-12-31
2909901,129,2000-12-31
2910008,2,2000-12-31
2910057,9,2000-12-31
2910107,19,2000-12-31
2910503,3,2000-12-31
2910701,8,2000-12-31
2910727,10,2000-12-31
2910750,396,2000-12-31
2910800,248,2000-12-31
2910859,2,2000-12-31
2910909,1,2000-12-31
2911006,8,2000-12-31
2911204,1,2000-12-31
2911402,5,2000-12-31
2911659,15,2000-12-31
2911709,65,2000-12-31
2911857,52,2000-12-31
2911907,1,2000-12-31
2912004,17,2000-12-31
2912103,6,2000-12-31
2912301,4,2000-12-31
2912608,1,2000-12-31
2912707,17,2000-12-31
2912905,6,2000-12-31
2913002,2,2000-12-31
2913200,158,2000-12-31
2913309,2,2000-12-31
2913457,2,2000-12-31
2913507,1,2000-12-31
2913606,85,2000-12-31
2913903,59,2000-12-31
2914000,10,2000-12-31
2914208,1,2000-12-31
2914406,7,2000-12-31
2914505,1,2000-12-31
2914703,23,2000-12-31
2914802,1279,2000-12-31
2914901,17,2000-12-31
2915106,7,2000-12-31
2915502,103,2000-12-31
2915601,1,2000-12-31
2915700,14,2000-12-31
2916203,34,2000-12-31
2916401,3,2000-12-31
2916500,7,2000-12-31
2916708,12,2000-12-31
2916807,14,2000-12-31
2916856,33,2000-12-31
2916906,1,2000-12-31
2917003,2,2000-12-31
2917102,8,2000-12-31
2917201,13,2000-12-31
2917508,10,2000-12-31
2917607,2,2000-12-31
2917706,62,2000-12-31
2918001,1182,2000-12-31
2918100,21,2000-12-31
2918357,1,2000-12-31
2918753,1,2000-12-31
2918803,3,2000-12-31
2919058,1,2000-12-31
2919405,10,2000-12-31
2919504,4,2000-12-31
2919801,5,2000-12-31
2919900,5,2000-12-31
2919926,1,2000-12-31
2920106,477,2000-12-31
2920304,56,2000-12-31
2920403,2,2000-12-31
2920502,46,2000-12-31
2920809,30,2000-12-31
2920908,11,2000-12-31
2921005,7,2000-12-31
2921104,28,2000-12-31
2921203,3,2000-12-31
2921302,18,2000-12-31
2921708,1,2000-12-31
2922003,1,2000-12-31
2922102,299,2000-12-31
2922250,27,2000-12-31
2922409,1,2000-12-31
2922607,2,2000-12-31
2922706,1,2000-12-31
2922730,4,2000-12-31
2922755,4,2000-12-31
2922854,1,2000-12-31
2922904,2,2000-12-31
2922904,1,2000-12-31
2923001,3,2000-12-31
2923050,5,2000-12-31
2923100,1,2000-12-31
2923209,75,2000-12-31
2923407,11,2000-12-31
2923704,44,2000-12-31
2923803,51,2000-12-31
2923902,10,2000-12-31
2924009,102,2000-12-31
2924058,87,2000-12-31
2924207,29,2000-12-31
2924306,2,2000-12-31
2924504,2,2000-12-31
2924652,4,2000-12-31
2924702,3,2000-12-31
2924801,6,2000-12-31
2924900,55,2000-12-31
2925006,12,2000-12-31
2925204,2,2000-12-31
2925253,1,2000-12-31
2925303,224,2000-12-31
2925402,3,2000-12-31
2925501,2,2000-12-31
2925600,1,2000-12-31
2925931,21,2000-12-31
2925956,3,2000-12-31
2926004,5,2000-12-31
2926301,3,2000-12-31
2926400,1,2000-12-31
2926608,84,2000-12-31
2926806,1,2000-12-31
2927002,2,2000-12-31
2927200,7,2000-12-31
2927309,1,2000-12-31
2927408,809,2000-12-31
2927507,1,2000-12-31
2927606,6,2000-12-31
2927705,12,2000-12-31
2927903,1,2000-12-31
2928000,13,2000-12-31
2928059,2,2000-12-31
2928109,5,2000-12-31
2928208,1,2000-12-31
2928505,2,2000-12-31
2928703,25,2000-12-31
2928802,51,2000-12-31
2928901,1,2000-12-31
2929305,1,2000-12-31
2929602,7,2000-12-31
2929800,4,2000-12-31
2929909,1,2000-12-31
2930006,92,2000-12-31
2930105,163,2000-12-31
2930501,52,2000-12-31
2930600,7,2000-12-31
2930709,17,2000-12-31
2930766,43,2000-12-31
2930774,23,2000-12-31
2930808,2,2000-12-31
2931004,73,2000-12-31
2931053,14,2000-12-31
2931103,4,2000-12-31
2931350,59,2000-12-31
